time,solar radiation
2022-04-15 17:00:00,
2022-04-15 18:00:00,20594.5
2022-04-15 19:00:00,0.0
2022-04-15 20:00:00,0.0
2022-04-15 21:00:00,0.0
2022-04-02 06:00:00,239563.12
2022-04-02 07:00:00,895891.6
2022-04-02 08:00:00,1663340.5
2022-04-02 09:00:00,2335451.8
2022-04-02 10:00:00,2815476.0
2022-04-02 11:00:00,3066523.5
2022-04-02 12:00:00,3083461.0
2022-04-02 13:00:00,2848517.0
2022-04-02 14:00:00,2379720.2
2022-04-02 15:00:00,1735581.5
2022-04-02 16:00:00,988598.9
2022-04-02 17:00:00,298267.0
2022-04-02 18:00:00,4811.75
2022-04-02 19:00:00,0.0
2022-04-02 21:00:00,0.0
2022-09-13 07:00:00,
2022-09-13 08:00:00,796448.0
2022-09-13 09:00:00,1491784.0
2022-09-13 10:00:00,2109233.2
2022-09-13 11:00:00,2558077.2
2022-09-13 12:00:00,2782756.0
2022-09-13 13:00:00,2766845.0
2022-09-13 14:00:00,2509189.5
2022-09-13 15:00:00,2038467.9
2022-09-13 16:00:00,1403952.8
2022-09-13 18:00:00,156800.38
2022-09-13 19:00:00,64.25
2022-09-13 20:00:00,0.0
2022-09-13 21:00:00,0.0
2022-09-13 22:00:00,0.0
2022-03-05 05:00:00,15462.0
2022-03-05 06:00:00,
2022-03-05 07:00:00,929830.9
2022-03-05 08:00:00,
2022-03-05 09:00:00,2023775.9
2022-03-05 10:00:00,2315370.5
2022-03-05 11:00:00,2378373.0
2022-03-05 12:00:00,2194690.8
2022-03-05 13:00:00,1801150.2
2022-03-05 14:00:00,1244329.6
2022-03-05 15:00:00,612701.6
2022-03-05 17:00:00,0.0
2022-03-05 18:00:00,0.0
2022-03-05 19:00:00,0.0
2022-03-05 20:00:00,0.0
2022-03-12 07:00:00,44846.0
2022-03-12 08:00:00,450576.38
2022-03-12 09:00:00,1097153.0
2022-03-12 10:00:00,1711522.6
2022-03-12 11:00:00,2183591.5
2022-03-12 13:00:00,2467936.5
2022-03-12 14:00:00,2274759.0
2022-03-12 15:00:00,1854208.2
2022-03-12 16:00:00,1278782.0
2022-03-12 17:00:00,634707.6
2022-03-12 18:00:00,127737.125
2022-03-12 19:00:00,0.0
2022-03-12 20:00:00,
2022-03-12 21:00:00,0.0
2022-09-04 07:00:00,284152.5
2022-09-04 08:00:00,930280.0
2022-09-04 09:00:00,1654037.8
2022-09-04 10:00:00,2283099.5
2022-09-04 11:00:00,2740668.8
2022-09-04 12:00:00,2973944.5
2022-09-04 13:00:00,2969261.0
2022-09-04 15:00:00,2257115.8
2022-09-04 17:00:00,882931.9
2022-09-04 18:00:00,250726.5
2022-09-04 19:00:00,3208.0
2022-09-04 20:00:00,0.0
2022-09-04 21:00:00,0.0
2022-09-04 22:00:00,0.0
2022-04-06 06:00:00,259836.88
2022-04-06 07:00:00,904168.0
2022-04-06 08:00:00,1630171.2
2022-04-06 09:00:00,2282907.0
2022-04-06 10:00:00,2764342.8
2022-04-06 11:00:00,3026040.2
2022-04-06 12:00:00,3047212.0
2022-04-06 13:00:00,2820416.2
2022-04-06 14:00:00,2364900.0
2022-04-06 15:00:00,
2022-04-06 17:00:00,315525.38
2022-04-06 18:00:00,
2022-04-06 19:00:00,0.0
2022-04-06 20:00:00,0.0
2022-04-06 21:00:00,0.0
2022-04-11 06:00:00,344203.62
2022-04-11 09:00:00,2460943.2
2022-04-11 10:00:00,2930638.5
2022-04-11 11:00:00,3172447.0
2022-04-11 12:00:00,3172190.5
2022-04-11 14:00:00,2444198.2
2022-04-11 15:00:00,1795761.0
2022-04-11 16:00:00,1051023.9
2022-04-11 17:00:00,352095.0
2022-04-11 18:00:00,
2022-04-11 19:00:00,0.0
2022-04-11 20:00:00,0.0
2022-04-11 21:00:00,0.0
2022-03-16 06:00:00,
2022-03-16 07:00:00,509729.25
2022-03-16 08:00:00,1167212.6
2022-03-16 09:00:00,
2022-03-16 10:00:00,2274374.0
2022-03-16 11:00:00,2550250.0
2022-03-16 12:00:00,2582328.8
2022-03-16 15:00:00,1374697.1
2022-03-16 16:00:00,715738.1
2022-03-16 17:00:00,162895.25
2022-03-16 18:00:00,0.0
2022-03-16 19:00:00,0.0
2022-03-16 20:00:00,0.0
2022-03-16 21:00:00,0.0
2022-03-01 08:00:00,889411.75
2022-03-01 09:00:00,1486779.8
2022-03-01 10:00:00,1952112.2
2022-03-01 11:00:00,
2022-03-01 12:00:00,2242616.2
2022-03-01 13:00:00,2069391.6
2022-03-01 14:00:00,1659170.2
2022-03-01 15:00:00,1068538.8
2022-03-01 16:00:00,478035.62
2022-03-01 18:00:00,0.0
2022-03-01 19:00:00,0.0
2022-03-01 20:00:00,0.0
2022-03-01 21:00:00,0.0
2022-07-24 06:00:00,
2022-07-24 07:00:00,1260112.2
2022-07-24 08:00:00,1980405.6
2022-07-24 09:00:00,2612803.5
2022-07-24 10:00:00,3077109.2
2022-07-24 11:00:00,3326745.0
2022-07-24 12:00:00,
2022-07-24 14:00:00,2700827.0
2022-07-24 15:00:00,2093129.9
2022-07-24 16:00:00,
2022-07-24 17:00:00,671790.5
2022-07-24 19:00:00,128.5
2022-07-24 20:00:00,
2022-07-24 21:00:00,0.0
2022-09-17 07:00:00,196962.75
2022-09-17 08:00:00,787337.6
2022-09-17 09:00:00,1471574.5
2022-09-17 10:00:00,2078822.8
2022-09-17 11:00:00,2500592.5
2022-09-17 12:00:00,2708333.5
2022-09-17 13:00:00,2681195.0
2022-09-17 14:00:00,2409938.2
2022-09-17 15:00:00,1940884.8
2022-09-17 16:00:00,1313876.0
2022-09-17 17:00:00,632397.9
2022-09-17 18:00:00,121321.375
2022-09-17 19:00:00,0.0
2022-09-17 20:00:00,0.0
2022-09-17 21:00:00,0.0
2022-09-17 22:00:00,0.0
2022-04-28 08:00:00,1235155.1
2022-04-28 09:00:00,1958399.6
2022-04-28 10:00:00,2575464.0
2022-04-28 11:00:00,
2022-04-28 12:00:00,3239619.5
2022-04-28 13:00:00,3219987.5
2022-04-28 14:00:00,2959316.5
2022-04-28 15:00:00,2484424.8
2022-04-28 16:00:00,1843494.0
2022-04-28 17:00:00,1116015.1
2022-04-28 18:00:00,429147.75
2022-04-28 19:00:00,37596.25
2022-04-28 20:00:00,0.0
2022-04-28 21:00:00,0.0
2022-04-28 22:00:00,
2022-07-17 07:00:00,638172.1
2022-07-17 08:00:00,1351087.2
2022-07-17 09:00:00,2070867.2
2022-07-17 10:00:00,2692422.5
2022-07-17 11:00:00,3156087.0
2022-07-17 12:00:00,3413870.5
2022-07-17 13:00:00,3438635.5
2022-07-17 14:00:00,3227686.5
2022-07-17 16:00:00,2189943.0
2022-07-17 17:00:00,1471253.8
2022-07-17 18:00:00,745250.5
2022-07-17 19:00:00,182142.5
2022-07-17 20:00:00,834.0
2022-07-17 21:00:00,0.0
2022-07-17 22:00:00,0.0
2022-03-25 06:00:00,154426.5
2022-03-25 07:00:00,751602.1
2022-03-25 08:00:00,1499226.2
2022-03-25 09:00:00,2168578.8
2022-03-25 10:00:00,
2022-03-25 11:00:00,2935001.0
2022-03-25 12:00:00,2963679.2
2022-03-25 13:00:00,2745224.0
2022-03-25 14:00:00,2291439.8
2022-03-25 15:00:00,1651792.2
2022-03-25 16:00:00,909813.75
2022-03-25 17:00:00,245465.62
2022-03-25 18:00:00,1026.5
2022-03-25 19:00:00,
2022-03-25 20:00:00,
2022-03-25 21:00:00,0.0
2022-04-22 07:00:00,470978.38
2022-04-22 08:00:00,1197559.0
2022-04-22 09:00:00,
2022-04-22 10:00:00,
2022-04-22 11:00:00,3060621.0
2022-04-22 12:00:00,
2022-04-22 13:00:00,3274264.5
2022-04-22 14:00:00,3004162.5
2022-04-22 15:00:00,
2022-04-22 16:00:00,1845996.1
2022-04-22 17:00:00,1102542.1
2022-04-22 18:00:00,391615.88
2022-04-22 19:00:00,25149.75
2022-04-22 21:00:00,0.0
2022-04-22 22:00:00,0.0
2022-07-04 07:00:00,682055.6
2022-07-04 08:00:00,
2022-07-04 09:00:00,2065349.8
2022-07-04 10:00:00,
2022-07-04 11:00:00,3096035.8
2022-07-04 13:00:00,3340539.0
2022-07-04 14:00:00,3124393.2
2022-07-04 15:00:00,2705574.8
2022-07-04 16:00:00,2123732.8
2022-07-04 17:00:00,1441933.9
2022-07-04 18:00:00,746918.6
2022-07-04 19:00:00,194973.88
2022-07-04 20:00:00,
2022-07-04 22:00:00,0.0
2022-03-21 06:00:00,106950.125
2022-03-21 07:00:00,628805.1
2022-03-21 08:00:00,
2022-03-21 09:00:00,1983164.4
2022-03-21 10:00:00,2451576.2
2022-03-21 11:00:00,2697234.5
2022-03-21 12:00:00,
2022-03-21 13:00:00,2500400.0
2022-03-21 14:00:00,2084917.8
2022-03-21 15:00:00,1431732.9
2022-03-21 16:00:00,737166.6
2022-03-21 17:00:00,180281.88
2022-03-21 19:00:00,0.0
2022-03-21 20:00:00,0.0
2022-03-21 21:00:00,0.0
2022-04-08 06:00:00,311932.5
2022-04-08 07:00:00,1020164.25
2022-04-08 08:00:00,1786394.1
2022-04-08 09:00:00,2443813.2
2022-04-08 10:00:00,
2022-04-08 11:00:00,3156087.0
2022-04-08 12:00:00,3158717.5
2022-04-08 13:00:00,2910493.0
2022-04-08 14:00:00,2437975.0
2022-04-08 15:00:00,1793066.5
2022-04-08 16:00:00,1041336.1
2022-04-08 17:00:00,340931.62
2022-04-08 18:00:00,10393.5
2022-04-08 19:00:00,0.0
2022-04-08 20:00:00,0.0
2022-04-08 21:00:00,0.0
2022-09-20 07:00:00,
2022-09-20 08:00:00,751024.6
2022-09-20 10:00:00,2010687.8
2022-09-20 11:00:00,2429698.8
2022-09-20 12:00:00,2631537.2
2022-09-20 14:00:00,2324031.8
2022-09-20 16:00:00,
2022-09-20 17:00:00,556307.5
2022-09-20 18:00:00,88344.625
2022-09-20 19:00:00,0.0
2022-09-20 20:00:00,0.0
2022-09-20 21:00:00,0.0
2022-09-20 22:00:00,0.0
2022-07-13 07:00:00,646833.25
2022-07-13 08:00:00,1367383.2
2022-07-13 09:00:00,2088895.5
2022-07-13 10:00:00,
2022-07-13 11:00:00,3167057.8
2022-07-13 12:00:00,3412266.8
2022-07-13 14:00:00,3206642.8
2022-07-13 15:00:00,2771977.5
2022-07-13 16:00:00,2164344.2
2022-07-13 17:00:00,1457139.2
2022-07-13 19:00:00,182078.25
2022-07-13 20:00:00,1090.75
2022-07-13 21:00:00,0.0
2022-07-13 22:00:00,
2022-03-18 05:00:00,66402.75
2022-03-18 07:00:00,1189924.2
2022-03-18 08:00:00,1824375.2
2022-03-18 09:00:00,2326533.8
2022-03-18 10:00:00,2608440.8
2022-03-18 12:00:00,
2022-03-18 14:00:00,1413576.4
2022-03-18 15:00:00,729981.1
2022-03-18 16:00:00,164820.0
2022-03-18 17:00:00,64.25
2022-03-18 19:00:00,0.0
2022-03-18 20:00:00,0.0
2022-04-26 07:00:00,498245.12
2022-04-26 09:00:00,1957758.0
2022-04-26 10:00:00,2585280.0
2022-04-26 11:00:00,
2022-04-26 12:00:00,3259187.5
2022-04-26 13:00:00,3238593.0
2022-04-26 14:00:00,2972597.2
2022-04-26 15:00:00,2490134.8
2022-04-26 16:00:00,1847856.8
2022-04-26 17:00:00,1115117.0
2022-04-26 18:00:00,423181.12
2022-04-26 19:00:00,34324.125
2022-04-26 20:00:00,0.0
2022-04-26 21:00:00,0.0
2022-04-26 22:00:00,0.0
2022-09-19 07:00:00,175855.0
2022-09-19 08:00:00,727158.1
2022-09-19 09:00:00,1393944.2
2022-09-19 10:00:00,1980469.8
2022-09-19 11:00:00,2412183.8
2022-09-19 12:00:00,2635900.0
2022-09-19 15:00:00,1902069.6
2022-09-19 16:00:00,1280129.4
2022-09-19 17:00:00,604168.75
2022-09-19 18:00:00,105089.625
2022-09-19 19:00:00,0.0
2022-09-19 20:00:00,0.0
2022-09-19 21:00:00,0.0
2022-09-19 22:00:00,0.0
2022-02-05 07:00:00,
2022-02-05 08:00:00,105089.625
2022-02-05 09:00:00,541679.6
2022-02-05 10:00:00,1065715.9
2022-02-05 11:00:00,1490501.0
2022-02-05 12:00:00,1742061.5
2022-02-05 13:00:00,1782095.5
2022-02-05 15:00:00,1247537.5
2022-02-05 16:00:00,753911.75
2022-02-05 17:00:00,250726.5
2022-02-05 18:00:00,6544.125
2022-02-05 19:00:00,
2022-02-05 20:00:00,0.0
2022-02-05 22:00:00,0.0
2022-06-20 07:00:00,
2022-06-20 09:00:00,2107950.2
2022-06-20 10:00:00,
2022-06-20 11:00:00,3143961.2
2022-06-20 12:00:00,3378391.8
2022-06-20 13:00:00,3380188.0
2022-06-20 14:00:00,3159808.0
2022-06-20 15:00:00,2732905.8
2022-06-20 16:00:00,2141440.2
2022-06-20 17:00:00,1444500.2
2022-06-20 18:00:00,739989.6
2022-06-20 19:00:00,190418.75
2022-06-20 20:00:00,1732.25
2022-06-20 21:00:00,0.0
2022-06-20 22:00:00,
2022-08-13 07:00:00,415161.5
2022-08-13 08:00:00,1081434.4
2022-08-13 09:00:00,1801278.5
2022-08-13 10:00:00,2439001.5
2022-08-13 11:00:00,
2022-08-13 12:00:00,
2022-08-13 13:00:00,3148003.0
2022-08-13 14:00:00,2923388.5
2022-08-13 15:00:00,2493471.0
2022-08-13 16:00:00,1877112.4
2022-08-13 17:00:00,1172537.8
2022-08-13 18:00:00,
2022-08-13 19:00:00,59666.25
2022-08-13 20:00:00,0.0
2022-08-13 22:00:00,0.0
2022-01-09 05:00:00,0.0
2022-01-09 06:00:00,45615.875
2022-01-09 07:00:00,401624.38
2022-01-09 08:00:00,881199.6
2022-01-09 09:00:00,1271724.8
2022-01-09 10:00:00,
2022-01-09 11:00:00,1481903.9
2022-01-09 12:00:00,1291741.8
2022-01-09 13:00:00,948949.75
2022-01-09 14:00:00,496833.62
2022-01-09 15:00:00,98609.75
2022-01-09 16:00:00,0.0
2022-01-09 17:00:00,0.0
2022-01-09 18:00:00,0.0
2022-01-09 19:00:00,
2022-01-09 20:00:00,0.0
2022-08-04 07:00:00,472133.12
2022-08-04 08:00:00,1128076.8
2022-08-04 09:00:00,1827326.4
2022-08-04 11:00:00,2901896.0
2022-08-04 12:00:00,3151596.0
2022-08-04 13:00:00,
2022-08-04 15:00:00,2522406.0
2022-08-04 16:00:00,1940243.1
2022-08-04 17:00:00,1249654.8
2022-08-04 18:00:00,568304.9
2022-08-04 19:00:00,102780.0
2022-08-04 20:00:00,0.0
2022-08-04 21:00:00,0.0
2022-08-04 22:00:00,0.0
2022-02-12 06:00:00,0.0
2022-02-12 09:00:00,1182931.1
2022-02-12 11:00:00,1900658.1
2022-02-12 12:00:00,1946979.6
2022-02-12 13:00:00,1769584.9
2022-02-12 14:00:00,1392468.8
2022-02-12 15:00:00,870934.5
2022-02-12 16:00:00,323930.0
2022-02-12 17:00:00,18220.75
2022-02-12 18:00:00,0.0
2022-02-12 20:00:00,0.0
2022-02-12 21:00:00,0.0
2022-05-15 07:00:00,595700.0
2022-05-15 09:00:00,1972257.6
2022-05-15 10:00:00,2564942.0
2022-05-15 12:00:00,3192079.0
2022-05-15 14:00:00,2913508.5
2022-05-15 15:00:00,2457735.5
2022-05-15 16:00:00,1844841.4
2022-05-15 17:00:00,1147003.1
2022-05-15 18:00:00,484002.25
2022-05-15 19:00:00,69289.875
2022-05-15 20:00:00,0.0
2022-05-15 21:00:00,0.0
2022-01-30 06:00:00,0.0
2022-01-30 07:00:00,78721.0
2022-01-30 08:00:00,
2022-01-30 09:00:00,997003.5
2022-01-30 10:00:00,1417810.8
2022-01-30 11:00:00,1669756.2
2022-01-30 12:00:00,
2022-01-30 13:00:00,1556454.5
2022-01-30 14:00:00,1208979.0
2022-01-30 15:00:00,726773.25
2022-01-30 16:00:00,230902.0
2022-01-30 17:00:00,3464.5
2022-01-30 18:00:00,0.0
2022-01-30 19:00:00,0.0
2022-01-30 20:00:00,0.0
2022-01-30 21:00:00,0.0
2022-06-19 07:00:00,721319.9
2022-06-19 08:00:00,1422750.9
2022-06-19 09:00:00,2117188.8
2022-06-19 10:00:00,2711220.5
2022-06-19 12:00:00,3351445.5
2022-06-19 13:00:00,3337138.5
2022-06-19 14:00:00,3098730.2
2022-06-19 15:00:00,2659125.0
2022-06-19 16:00:00,2083634.5
2022-06-19 17:00:00,1398692.0
2022-06-19 19:00:00,180153.62
2022-06-19 20:00:00,1604.0
2022-06-19 21:00:00,0.0
2022-06-19 22:00:00,0.0
2022-05-02 07:00:00,520186.88
2022-05-02 08:00:00,1226943.0
2022-05-02 09:00:00,1941654.6
2022-05-02 10:00:00,2552559.8
2022-05-02 11:00:00,3002687.0
2022-05-02 12:00:00,3228648.8
2022-05-02 13:00:00,3215945.5
2022-05-02 14:00:00,2964577.5
2022-05-02 15:00:00,2494305.0
2022-05-02 16:00:00,1858699.2
2022-05-02 17:00:00,1129167.4
2022-05-02 18:00:00,441145.25
2022-05-02 19:00:00,
2022-05-02 20:00:00,0.0
2022-05-02 21:00:00,0.0
2022-05-02 22:00:00,0.0
2022-01-27 05:00:00,0.0
2022-01-27 06:00:00,73203.5
2022-01-27 07:00:00,488685.75
2022-01-27 09:00:00,1450531.0
2022-01-27 10:00:00,1706390.0
2022-01-27 11:00:00,
2022-01-27 12:00:00,1577434.0
2022-01-27 13:00:00,1211032.0
2022-01-27 14:00:00,712337.9
2022-01-27 15:00:00,216338.25
2022-01-27 17:00:00,0.0
2022-01-27 18:00:00,0.0
2022-01-27 19:00:00,0.0
2022-01-27 20:00:00,0.0
2022-02-16 06:00:00,128.5
2022-02-16 07:00:00,172198.12
2022-02-16 08:00:00,700083.75
2022-02-16 10:00:00,1743280.5
2022-02-16 17:00:00,30474.75
2022-02-16 18:00:00,0.0
2022-02-16 19:00:00,0.0
2022-02-16 20:00:00,0.0
2022-02-16 21:00:00,0.0
2022-08-17 07:00:00,412146.12
2022-08-17 08:00:00,1102413.8
2022-08-17 09:00:00,1836436.8
2022-08-17 10:00:00,2482051.0
2022-08-17 11:00:00,2955916.2
2022-08-17 12:00:00,3208118.5
2022-08-17 14:00:00,2982477.5
2022-08-17 18:00:00,471427.38
2022-08-17 19:00:00,49208.625
2022-08-17 20:00:00,0.0
2022-08-17 21:00:00,0.0
2022-08-17 22:00:00,0.0
2022-05-28 07:00:00,664476.5
2022-05-28 08:00:00,1329979.5
2022-05-28 09:00:00,2011586.0
2022-05-28 10:00:00,2581174.0
2022-05-28 11:00:00,2995629.5
2022-05-28 12:00:00,3220565.0
2022-05-28 13:00:00,3206193.5
2022-05-28 14:00:00,2964513.5
2022-05-28 15:00:00,2523689.0
2022-05-28 16:00:00,1924139.6
2022-05-28 18:00:00,554318.6
2022-05-28 19:00:00,103421.5
2022-05-28 20:00:00,0.0
2022-05-28 21:00:00,
2022-02-01 06:00:00,0.0
2022-02-01 07:00:00,87189.75
2022-02-01 08:00:00,523459.0
2022-02-01 09:00:00,1065459.2
2022-02-01 10:00:00,1493837.1
2022-02-01 11:00:00,1747258.2
2022-02-01 12:00:00,1797108.4
2022-02-01 13:00:00,1636394.5
2022-02-01 14:00:00,1264539.1
2022-02-01 15:00:00,758082.0
2022-02-01 16:00:00,
2022-02-01 17:00:00,4555.25
2022-02-01 18:00:00,0.0
2022-02-01 19:00:00,0.0
2022-02-01 20:00:00,0.0
2022-06-24 07:00:00,756670.5
2022-06-24 08:00:00,1492104.9
2022-06-24 09:00:00,2210666.0
2022-06-24 10:00:00,2813487.2
2022-06-24 11:00:00,3249628.0
2022-06-24 12:00:00,3481492.5
2022-06-24 13:00:00,
2022-06-24 14:00:00,3250654.5
2022-06-24 15:00:00,2813551.5
2022-06-24 16:00:00,2214707.8
2022-06-24 17:00:00,1509106.5
2022-06-24 18:00:00,786952.75
2022-06-24 19:00:00,209409.25
2022-06-24 20:00:00,2374.0
2022-06-24 21:00:00,0.0
2022-06-24 22:00:00,0.0
2022-05-06 07:00:00,518711.25
2022-05-06 08:00:00,1225018.2
2022-05-06 09:00:00,1918108.9
2022-05-06 10:00:00,2498924.2
2022-05-06 11:00:00,2900163.8
2022-05-06 12:00:00,3071399.2
2022-05-06 13:00:00,3044902.5
2022-05-06 14:00:00,2773645.5
2022-05-06 15:00:00,2316332.8
2022-05-06 16:00:00,1694521.0
2022-05-06 17:00:00,1010733.1
2022-05-06 19:00:00,42023.0
2022-05-06 20:00:00,0.0
2022-05-06 21:00:00,0.0
2022-05-06 22:00:00,
2022-01-23 06:00:00,0.0
2022-01-23 07:00:00,61398.5
2022-01-23 08:00:00,449549.75
2022-01-23 09:00:00,962679.4
2022-01-23 10:00:00,1381754.5
2022-01-23 11:00:00,1627797.4
2022-01-23 12:00:00,1676043.6
2022-01-23 13:00:00,1506283.6
2022-01-23 14:00:00,1150082.6
2022-01-23 15:00:00,657162.6
2022-01-23 16:00:00,181565.0
2022-01-23 17:00:00,
2022-01-23 18:00:00,0.0
2022-01-23 19:00:00,0.0
2022-01-23 20:00:00,0.0
2022-01-23 21:00:00,0.0
2022-05-11 07:00:00,582291.1
2022-05-11 08:00:00,1287122.5
2022-05-11 09:00:00,2001449.1
2022-05-11 11:00:00,3045095.0
2022-05-11 12:00:00,3265731.5
2022-05-11 13:00:00,3249179.0
2022-05-11 15:00:00,
2022-05-11 16:00:00,1894819.8
2022-05-11 17:00:00,1168816.5
2022-05-11 18:00:00,482975.75
2022-05-11 19:00:00,62617.5
2022-05-11 20:00:00,0.0
2022-05-11 21:00:00,0.0
2022-05-11 22:00:00,0.0
2022-02-11 06:00:00,0.0
2022-02-11 07:00:00,135564.25
2022-02-11 08:00:00,613856.5
2022-02-11 10:00:00,1614131.9
2022-02-11 11:00:00,1872429.0
2022-02-11 14:00:00,1382460.1
2022-02-11 15:00:00,871576.1
2022-02-11 16:00:00,325983.0
2022-02-11 17:00:00,17643.25
2022-02-11 18:00:00,0.0
2022-02-11 19:00:00,0.0
2022-02-11 20:00:00,0.0
2022-02-11 21:00:00,0.0
2022-08-07 07:00:00,1141164.8
2022-08-07 10:00:00,3005830.5
2022-08-07 11:00:00,
2022-08-07 12:00:00,
2022-08-07 13:00:00,3052665.5
2022-08-07 16:00:00,1241186.0
2022-08-07 17:00:00,558039.6
2022-08-07 18:00:00,91937.375
2022-08-07 19:00:00,0.0
2022-08-07 20:00:00,0.0
2022-08-07 21:00:00,0.0
2022-08-10 08:00:00,444673.88
2022-08-10 09:00:00,1120955.2
2022-08-10 10:00:00,1831881.5
2022-08-10 11:00:00,2455810.8
2022-08-10 13:00:00,3151018.5
2022-08-10 14:00:00,3150890.0
2022-08-10 15:00:00,2914021.5
2022-08-10 16:00:00,2454142.5
2022-08-10 19:00:00,503057.0
2022-08-10 20:00:00,69289.875
2022-08-10 21:00:00,0.0
2022-08-10 22:00:00,0.0
2022-06-23 06:00:00,754040.0
2022-06-23 07:00:00,1481647.2
2022-06-23 08:00:00,
2022-06-23 09:00:00,2830039.8
2022-06-23 10:00:00,3277600.8
2022-06-23 11:00:00,3506385.5
2022-06-23 12:00:00,3501830.2
2022-06-23 14:00:00,2834530.8
2022-06-23 15:00:00,2230298.0
2022-06-23 16:00:00,1520077.5
2022-06-23 17:00:00,790930.5
2022-06-23 18:00:00,209601.75
2022-06-23 19:00:00,2374.0
2022-06-23 20:00:00,0.0
2022-06-23 21:00:00,0.0
2022-02-06 07:00:00,100085.375
2022-02-06 08:00:00,524613.75
2022-02-06 10:00:00,1475103.2
2022-02-06 11:00:00,1727946.9
2022-02-06 12:00:00,1774075.9
2022-02-06 13:00:00,1612913.0
2022-02-06 14:00:00,1259085.8
2022-02-06 15:00:00,764241.0
2022-02-06 16:00:00,259131.12
2022-02-06 17:00:00,8148.0
2022-02-06 18:00:00,0.0
2022-02-06 19:00:00,0.0
2022-02-06 20:00:00,0.0
2022-02-06 21:00:00,0.0
2022-01-24 06:00:00,0.0
2022-01-24 07:00:00,63259.125
2022-01-24 09:00:00,968132.75
2022-01-24 10:00:00,1376172.8
2022-01-24 11:00:00,1609320.1
2022-01-24 12:00:00,1625551.9
2022-01-24 13:00:00,1481583.0
2022-01-24 14:00:00,
2022-01-24 15:00:00,619694.75
2022-01-24 16:00:00,162767.0
2022-01-24 17:00:00,385.0
2022-01-24 18:00:00,0.0
2022-01-24 19:00:00,0.0
2022-01-24 20:00:00,0.0
2022-01-24 21:00:00,0.0
2022-05-01 07:00:00,497282.75
2022-05-01 08:00:00,1177028.8
2022-05-01 09:00:00,1879550.4
2022-05-01 10:00:00,2477111.0
2022-05-01 11:00:00,2896827.5
2022-05-01 12:00:00,3106750.0
2022-05-01 13:00:00,3088657.5
2022-05-01 14:00:00,2852366.5
2022-05-01 15:00:00,2406217.0
2022-05-01 16:00:00,1792809.8
2022-05-01 18:00:00,426902.25
2022-05-01 19:00:00,41189.0
2022-05-01 20:00:00,
2022-02-28 06:00:00,7570.625
2022-02-28 07:00:00,292364.62
2022-02-28 08:00:00,887230.5
2022-02-28 10:00:00,1948968.5
2022-02-28 11:00:00,2214002.0
2022-02-28 12:00:00,2253907.8
2022-02-28 13:00:00,2059575.6
2022-02-28 14:00:00,1662570.6
2022-02-28 15:00:00,1102413.8
2022-02-28 16:00:00,496962.0
2022-02-28 17:00:00,66916.0
2022-02-28 18:00:00,0.0
2022-02-28 19:00:00,0.0
2022-02-28 20:00:00,0.0
2022-02-28 21:00:00,0.0
2022-08-29 07:00:00,303720.38
2022-08-29 08:00:00,959150.75
2022-08-29 09:00:00,1683036.8
2022-08-29 10:00:00,2312419.2
2022-08-29 11:00:00,2797448.0
2022-08-29 12:00:00,3062674.0
2022-08-29 13:00:00,3065946.0
2022-08-29 14:00:00,2811755.0
2022-08-29 15:00:00,
2022-08-29 16:00:00,1709982.8
2022-08-29 17:00:00,
2022-08-29 18:00:00,313023.25
2022-08-29 19:00:00,10842.625
2022-08-29 20:00:00,0.0
2022-08-29 21:00:00,0.0
2022-08-29 22:00:00,0.0
2022-05-16 07:00:00,1223029.5
2022-05-16 08:00:00,1907394.6
2022-05-16 09:00:00,2495139.0
2022-05-16 11:00:00,3111433.5
2022-05-16 12:00:00,3083140.0
2022-05-16 13:00:00,2838059.5
2022-05-16 14:00:00,2394797.2
2022-05-16 15:00:00,
2022-05-16 17:00:00,469310.25
2022-05-16 18:00:00,69161.625
2022-05-16 19:00:00,0.0
2022-05-16 20:00:00,0.0
2022-05-16 21:00:00,0.0
2022-06-27 07:00:00,771105.9
2022-06-27 08:00:00,1506796.9
2022-06-27 09:00:00,2237419.5
2022-06-27 10:00:00,2860450.5
2022-06-27 11:00:00,3313528.8
2022-06-27 12:00:00,3552771.0
2022-06-27 13:00:00,
2022-06-27 14:00:00,3332198.5
2022-06-27 15:00:00,2889513.5
2022-06-27 16:00:00,
2022-06-27 18:00:00,807418.9
2022-06-27 19:00:00,216402.38
2022-06-27 20:00:00,2630.5
2022-06-27 21:00:00,0.0
2022-06-27 22:00:00,0.0
2022-02-02 06:00:00,0.0
2022-02-02 09:00:00,
2022-02-02 10:00:00,1495184.5
2022-02-02 11:00:00,1746103.4
2022-02-02 12:00:00,1797493.2
2022-02-02 13:00:00,1631711.0
2022-02-02 14:00:00,1273072.0
2022-02-02 15:00:00,774377.9
2022-02-02 16:00:00,
2022-02-02 17:00:00,
2022-02-02 18:00:00,0.0
2022-02-02 20:00:00,0.0
2022-02-02 21:00:00,0.0
2022-08-14 07:00:00,382056.38
2022-08-14 09:00:00,1764837.2
2022-08-14 10:00:00,2400892.0
2022-08-14 11:00:00,2901318.5
2022-08-14 12:00:00,3194838.0
2022-08-14 13:00:00,3225184.2
2022-08-14 14:00:00,3003585.0
2022-08-14 15:00:00,2571678.5
2022-08-14 16:00:00,1957501.5
2022-08-14 17:00:00,1223927.6
